individual_id,age,sex,dominant_genetic_ancestry,self_reported_ethnicity_1,self_reported_ethnicity_2,is_multiselect,self_report_concordant_with_genetics,true_ancestry_frac_African,true_ancestry_frac_European,true_ancestry_frac_East_Asian,true_ancestry_frac_South_Asian,true_ancestry_frac_American_Indigenous,phenotype
IND000478,79.6,F,East Asian,East Asian,African,True,True,0.3185939867955085,0.07928859936434028,0.6007488385509374,0.00011383625848099273,0.0012547390307326043,-0.8156766412975809
IND000479,47.1,M,American/Indigenous,American/Indigenous,,False,True,5.317514549870958e-06,0.10619832326586667,0.010800435825216807,0.015431313474032917,0.8675646099203338,2.7182123266117055
IND000480,21.7,M,American/Indigenous,American/Indigenous,,False,True,0.0008239223685085692,0.12159082177464049,0.306942928702323,0.007679020493633154,0.5629633066608949,-0.13068749266468394
IND000481,39.6,M,South Asian,South Asian,,False,True,0.00041651073579044434,0.010968585373095105,0.21957781958066358,0.7636923311565713,0.0053447531538795496,0.48977059461803224
IND000482,77.5,F,American/Indigenous,Other/Unknown,,False,False,0.21351684272188343,0.16338647712551843,0.005998468855898564,0.15726459293196646,0.459833618364733,0.5835029438537664
IND000483,48.8,M,American/Indigenous,American/Indigenous,,False,True,0.08573892681365848,0.00463147623369097,0.011842960861223875,0.002432133323068818,0.8953545027683578,0.25806869660109943
IND000484,40.5,M,South Asian,South Asian,,False,True,0.0006436498106427406,0.16180404253640962,0.00016304683692528035,0.7579137924133932,0.0794754684026292,0.49213578904082
IND000485,30.3,F,South Asian,South Asian,,False,True,0.11951927767577268,0.09489647373584692,0.20230833330140982,0.5809893211844266,0.002286594102543985,-0.6734096727510861
IND000486,57.8,F,European,European,East Asian,True,True,0.0025658439380176704,0.6554943344239114,0.2727654763174985,0.06879913404413446,0.00037521127643806035,-0.01283220999102297
IND000487,81.3,M,East Asian,American/Indigenous,,False,False,0.06432529106434484,0.0021161199004824847,0.8962707306415691,0.00038895156818275514,0.03689890682542084,-1.11866068654297
IND000488,19.5,M,European,European,,False,True,0.04516329808951344,0.7817493690382491,0.03917269301012247,0.1291779488826256,0.004736690979489333,1.0441876525773273
IND000489,61.4,M,African,African,,False,True,0.3440581323322358,0.0141086698373176,0.19620999860489394,0.3002859936767025,0.14533720554885005,-1.0395898221233855
IND000490,76.1,F,East Asian,South Asian,,False,False,0.0621047685528874,0.04513851390256312,0.3543634362439647,0.27752602524523595,0.260867256055349,0.9197928222408855
IND000491,66.2,M,American/Indigenous,American/Indigenous,South Asian,True,True,0.033106106113292275,0.046227585529272634,0.02004118776964087,0.370230903639225,0.5303942169485693,-0.004234568539809969
IND000492,58.4,M,African,European,,False,False,0.6442097322079113,0.0968479963426769,0.00023653330570135164,0.11863990179004488,0.1400658363536655,-0.44922867970176766
IND000493,45.5,M,African,African,American/Indigenous,True,True,0.49350315130356165,0.07059246765248388,0.007896296002376395,0.013819987735292307,0.41418809730628575,-0.8366007340162157
IND000494,29.6,M,East Asian,South Asian,,False,False,0.062327267665988714,0.00036113914003356386,0.5672593043912207,0.3691343269324557,0.0009179618703012802,-0.04985212541446493
IND000495,81.4,F,American/Indigenous,American/Indigenous,South Asian,True,True,9.367293709305026e-05,1.6734722201183587e-05,0.07220282750245012,0.40463244757763317,0.5230543172606225,-0.38756238055142234
IND000496,69.1,F,American/Indigenous,American/Indigenous,,False,True,0.030087445731349544,0.06003779123084271,0.00054738800949914,0.09517322272165502,0.8141541523066536,0.6511068148849914
IND000497,78.4,M,European,European,African,True,True,0.4355164696406151,0.4358729249380432,0.003090567997580389,0.12255270609279492,0.0029673313309662476,-0.4543939534338739
IND000498,30.2,M,East Asian,East Asian,,False,True,0.003572618923056311,0.17141302106727827,0.6466643095395054,0.0024054895986065305,0.17594456087155358,-0.8296111751369397
IND000499,24.2,F,South Asian,East Asian,American/Indigenous,True,False,0.12487209418007024,0.015389783614132258,0.20763013566181934,0.3263968510696638,0.3257111354743143,-0.9002877707624173
IND000500,71.0,F,African,African,,False,True,0.8907646354731142,0.01263086069988057,5.056227265526648e-05,0.08764198900691543,0.00891195254743446,-0.41024996654298107
IND000501,63.7,M,European,African,,False,False,0.2612644363422958,0.642801399150245,0.05015216479043244,0.040014364254990054,0.005767635462036524,1.5752727460405576
IND000502,69.5,M,East Asian,East Asian,,False,True,0.007079034696611454,0.1297245769591292,0.7548512148944433,0.05490505658383762,0.05344011686597844,-0.939967897647835
IND000503,74.8,M,African,African,East Asian,True,True,0.5438943310789839,0.004166659099727587,0.42003700475395805,0.00044813107557251146,0.03145387399175787,-0.8954783986016119
IND000504,43.7,F,African,East Asian,South Asian,True,False,0.39611704256767555,0.008849395368220004,0.13276786684184128,0.33450200045699824,0.12776369476526503,-0.27426541455264686
IND000505,42.4,F,European,European,,False,True,0.15715377804732666,0.5962544746201456,0.21299803420511812,0.005218076689671309,0.028375636437738383,0.3950192862024505
IND000506,37.0,F,European,African,,False,False,0.23267469659782802,0.4734301432349566,0.019868064234703938,0.1796914114833026,0.09433568444920877,-0.34469517817370615
IND000507,33.8,M,East Asian,East Asian,,False,True,0.0030989220187890363,0.19313444352557332,0.623655355334953,0.013194948763101936,0.16691633035758263,-1.5559723034274935
IND000508,71.8,F,East Asian,East Asian,,False,True,0.000650513264898731,0.020807563990040464,0.9299502861303018,0.04495264714662723,0.0036389894681316624,-1.722854301677304
IND000509,81.4,M,East Asian,East Asian,,False,True,0.003217536353517631,0.19419175454390777,0.7915727460173411,0.005808864230208487,0.005209098855025316,-1.485366748037776
IND000510,46.8,M,European,American/Indigenous,,False,False,0.007376669117460177,0.9637326121920469,0.001074147764184679,6.200491032863314e-05,0.027754566015979674,1.1632561123702208
IND000511,18.6,M,European,European,,False,True,0.0005687373395160437,0.9730807557295366,0.006402237644803388,0.007937330682187533,0.012010938603956653,-0.2507400385496876
IND000512,28.5,M,East Asian,Other/Unknown,,False,False,0.2128439057621664,0.013642759299918242,0.7727246735773757,2.821359726179063e-05,0.0007604477632777669,0.17512240829284742
IND000513,46.2,F,European,European,,False,True,0.1548057747688287,0.7442427616178284,0.04737873366244254,0.053137738826330085,0.0004349911245702688,0.3632095230292087
IND000514,29.9,M,East Asian,East Asian,American/Indigenous,True,True,0.00741012992158291,0.0022424401384272727,0.6315554620137559,4.5738174504879115e-05,0.35874622975172904,-0.7942400645827254
IND000515,31.3,M,East Asian,East Asian,,False,True,0.03721267593539838,0.04864540546713173,0.8971874423078197,0.016842328363901107,0.00011214792574899074,-2.100274222367747
IND000516,48.0,M,American/Indigenous,African,,False,False,0.03220710320202135,0.3692142366736963,0.1031942188867997,0.0021826506245993206,0.49320179061288333,1.6951304373211005
IND000517,18.0,F,African,East Asian,,False,False,0.48904648087689423,0.0035864512322389846,0.4555609530237444,0.001668992518784843,0.05013712234833769,-0.1470707522140871
IND000518,38.7,M,European,African,,False,False,0.14276771558990484,0.7673046168675217,0.011736976643566585,0.02697318524381674,0.051217505655190114,2.0176978784422395
IND000519,56.1,M,European,South Asian,,False,False,0.0013589677725390076,0.9316841099754898,0.0011174449143673084,0.031296103511763075,0.0345433738258408,-1.5371193911066279
IND000520,36.4,F,African,Other/Unknown,,False,False,0.91594189783003,0.06009740362313678,0.003649176084945562,0.013995693772458516,0.0063158286894294735,-1.817377830290241
IND000521,24.7,F,African,African,American/Indigenous,True,True,0.5544598836764381,0.13127645553470826,0.03449660145324154,0.0027584913356958436,0.2770085679999162,-0.39364801032765856
IND000522,42.3,M,East Asian,East Asian,,False,True,0.021524189629126233,0.01905067653382673,0.9442973639333241,0.014874094211029887,0.0002536756926932279,-2.380201742315062
IND000523,45.5,F,American/Indigenous,American/Indigenous,,False,True,0.029575427343629293,0.08549564833457676,0.025706589801622447,0.0008269524050125835,0.8583953821151589,0.03651405663697327
IND000524,33.9,F,African,African,European,True,True,0.5248548019236396,0.4150307394235188,0.03902321509163612,0.018049207032390543,0.0030420365288149364,-0.5428196139188219
IND000525,29.6,F,South Asian,African,,False,False,0.007725188682984609,0.12563659323373194,0.006157465223780668,0.6872392927563655,0.17324146010313726,-1.9398949489364392
IND000526,41.5,M,South Asian,South Asian,East Asian,True,True,0.008305248493940438,0.036989055239307914,0.35245542165740046,0.4071245403471644,0.19512573426218677,-0.7585165210761592
IND000527,47.4,M,African,African,,False,True,0.5738755036321964,0.04217927462343408,0.20831515379205853,0.006942650431037985,0.168687417521273,-1.3558060031529269
IND000528,62.9,M,European,South Asian,,False,False,0.08293414585819435,0.48126481736104915,6.297415537415348e-08,0.4208324680334528,0.014968505773148294,-0.4947075858785044
IND000529,27.6,F,East Asian,East Asian,,False,True,0.0649360539453331,1.7489735505417114e-07,0.5743794938068707,0.31400304854267413,0.04668122880776699,-0.8441009954675389
IND000530,84.0,M,American/Indigenous,American/Indigenous,,False,True,0.32241101025998425,1.6543784528936716e-06,4.017418704745487e-06,0.1234504203652297,0.5541328975776284,0.04543909179106832
IND000531,62.5,F,European,European,,False,True,0.06094725927823301,0.6405449730166678,0.2293804251950662,0.03987753863378965,0.029249803876243183,0.5421504772283587
IND000532,65.4,M,African,African,European,True,True,0.6940829392217396,0.2666549331558923,0.01473697517935013,0.012652019917758137,0.011873132525259842,0.12674424914159071
IND000533,76.3,F,African,African,American/Indigenous,True,True,0.4269151126766143,0.025038336184513912,0.033900151723512344,0.18262992961404273,0.3315164698013166,-0.12708429951544253
IND000534,71.3,M,African,African,,False,True,0.7723925611074489,0.1289924119605621,0.005807639147046121,0.033965054851079875,0.058842332933862956,-0.843446932790263
IND000535,18.0,F,East Asian,East Asian,,False,True,0.19465637872891312,3.2117249431266465e-05,0.5595165853565283,0.24451768422062445,0.001277234444503053,-1.387599760776513
IND000536,72.5,M,South Asian,South Asian,East Asian,True,True,0.005289322468866985,1.5875984218649874e-05,0.37494177210623747,0.5973530270039719,0.02240000243670508,0.5539517657796624
IND000537,64.9,M,American/Indigenous,American/Indigenous,,False,True,0.14488595329157428,0.2171469580764512,6.882130531122802e-06,1.916988867626279e-06,0.6379582895125757,2.293999376412646
IND000538,28.4,F,African,African,European,True,True,0.4172798103227953,0.33634084449933377,0.0003772045303886925,0.2433074865153786,0.0026946541321035966,-1.3473204240164391
IND000539,77.7,M,South Asian,South Asian,,False,True,4.2969617676343614e-05,0.15777726364031985,0.16718533198950017,0.5287356425379434,0.14625879221456037,1.9413787909562779
IND000540,79.3,M,East Asian,East Asian,,False,True,0.23898231511327947,0.0004262658410529488,0.7178805950484014,0.030514390839297786,0.012196433157968369,-0.04518697048088294
IND000541,32.4,F,European,European,,False,True,0.17034527152966958,0.6244379112993158,0.04649639273378562,0.1587204244363288,9.001675316731095e-13,0.3785469814410765
IND000542,35.0,F,European,Other/Unknown,,False,False,0.2677596642636981,0.7021757525988899,0.0023511354793462713,1.137139427497168e-07,0.027713333944122787,1.7734279408015805
IND000543,33.8,F,American/Indigenous,American/Indigenous,,False,True,0.08165500466053352,2.053679757865166e-05,0.12367695165305707,6.067519583866512e-07,0.7946469001368724,2.8056774789290158
IND000544,62.9,F,South Asian,South Asian,East Asian,True,True,0.038782921862939544,0.13472746055148438,0.4007447345321519,0.4123734412452357,0.013371441808188365,-1.2047716624244933
IND000545,73.0,F,South Asian,South Asian,,False,True,0.19837586769557525,0.000444726567243742,0.08979016865074459,0.7111889191824926,0.00020031790394377269,-1.6674057074630846
IND000546,42.3,F,East Asian,American/Indigenous,,False,False,0.003952493315802838,0.04404072434668219,0.49704752792957335,0.002412186214781495,0.4525470681931602,-1.3635539050750727
IND000547,65.1,M,South Asian,European,,False,False,0.04134339649300585,0.3654017941202989,0.029421435394984447,0.40317478069017165,0.16065859330153923,1.0158563640502414
IND000548,67.6,M,European,European,,False,True,0.08064556337917667,0.6620207996441967,0.05646164778679165,0.18489780043199527,0.01597418875783954,-0.9980718149852966
IND000549,85.0,F,South Asian,South Asian,European,True,True,0.14182614170395666,0.346874908505468,0.0015688368853033325,0.5096844682458049,4.564465946721153e-05,0.19305389507300452
IND000550,69.1,M,South Asian,South Asian,,False,True,0.023109400744096762,0.06615688806877267,0.03941818295915848,0.5295563373495964,0.3417591908783758,0.7641710530498715
IND000551,71.2,M,South Asian,South Asian,,False,True,0.010713361940933227,0.34302229872178575,9.592783812764937e-05,0.5538948774393045,0.09227353405984873,1.819182521280739
IND000552,62.1,F,European,European,,False,True,0.13802814192666085,0.856088583353654,5.69525144995176e-05,0.004780637397479645,0.0010456848077058923,1.28482569826037
IND000553,63.0,F,American/Indigenous,American/Indigenous,,False,True,0.04191064123875396,0.12883675463662475,0.013655431520280514,0.08724543919420263,0.7283517334101381,-0.6941840172799101
IND000554,45.1,F,American/Indigenous,American/Indigenous,,False,True,0.08580594863118,9.404853411188854e-05,0.11527993627219771,0.1100716677659006,0.6887483987966099,-0.5671099707725799
IND000555,74.2,F,European,European,African,True,True,0.2614273422017957,0.42973113522921075,0.07040217741817259,0.03614675653437394,0.20229258861644694,-1.1389729518394929
IND000556,64.0,F,African,African,,False,True,0.7029918403726284,0.13504310513954199,5.156612395681002e-05,0.029197372337728206,0.13271611602614455,-2.470267350965476
IND000557,43.2,F,South Asian,South Asian,East Asian,True,True,0.006679558228669488,0.03127285215354962,0.31374093338483044,0.6180808392036825,0.03022581702926781,-1.6206560254702105
IND000558,43.5,F,South Asian,South Asian,,False,True,0.11988106065828957,0.032390275574929954,0.19368239953189226,0.6484850785195543,0.005561185715333915,0.1621160580549479
IND000559,72.2,F,African,African,,False,True,0.7132957309245108,0.04123751262388942,0.15265636628645599,0.0005349902017486968,0.09227539996339501,0.00880780118811783
IND000560,34.9,M,African,African,,False,True,0.6031989130032759,0.00048172785901537716,0.18469860628548043,0.2115996064408893,2.1146411338945267e-05,-0.3156362667229463
IND000561,63.2,M,East Asian,European,,False,False,0.08072225665592486,0.09514551874473498,0.771057341520256,0.0021883410831962766,0.05088654199588776,-0.40568633666370424
IND000562,40.7,F,South Asian,South Asian,African,True,True,0.3386462584565919,0.09425729387950366,2.2037548052498156e-08,0.5670909601009746,5.465525381813454e-06,1.5988702322097756
IND000563,63.1,M,East Asian,East Asian,,False,True,0.014784134493505848,0.2006967034702466,0.47690387203364165,0.2740532822318785,0.033562007770727285,0.36144794808853564
